date,port,temperature_mean,precipitation_sum,wind_speed_max,storm_alert,heavy_rain_alert,weather_risk_score
2023-05-05,Rotterdam,14.0,5.2,16.9,0,0,0.0
2023-05-06,Rotterdam,14.4,0.2,14.5,0,0,0.0
2023-05-07,Rotterdam,15.3,7.2,10.9,0,0,0.0
2023-05-08,Rotterdam,13.9,0.4,16.4,0,0,0.0
2023-05-09,Rotterdam,13.6,16.5,17.3,0,0,0.0
2023-05-10,Rotterdam,12.6,2.9,14.6,0,0,0.0
2023-05-11,Rotterdam,12.9,14.4,14.5,0,0,0.0
2023-05-12,Rotterdam,14.9,13.1,24.1,0,0,0.0
2023-05-13,Rotterdam,15.8,0.8,16.7,0,0,0.0
2023-05-14,Rotterdam,12.9,0.0,19.6,0,0,0.0
2023-05-15,Rotterdam,10.7,2.6,28.1,0,0,0.0
2023-05-16,Rotterdam,10.2,0.3,21.7,0,0,0.0
2023-05-17,Rotterdam,10.4,0.0,19.9,0,0,0.0
2023-05-18,Rotterdam,9.6,0.0,14.0,0,0,0.0
2023-05-19,Rotterdam,12.3,0.0,17.8,0,0,0.0
2023-05-20,Rotterdam,14.7,0.0,25.6,0,0,0.0
2023-05-21,Rotterdam,15.5,0.1,22.4,0,0,0.0
2023-05-22,Rotterdam,15.4,4.7,20.2,0,0,0.0
2023-05-23,Rotterdam,12.6,0.0,26.0,0,0,0.0
2023-05-24,Rotterdam,11.3,0.0,16.2,0,0,0.0
2023-05-25,Rotterdam,12.5,0.2,18.9,0,0,0.0
2023-05-26,Rotterdam,12.1,0.0,24.5,0,0,0.0
2023-05-27,Rotterdam,13.5,0.0,14.8,0,0,0.0
2023-05-28,Rotterdam,15.3,0.0,24.2,0,0,0.0
2023-05-29,Rotterdam,12.5,0.0,23.0,0,0,0.0
2023-05-30,Rotterdam,12.5,0.0,19.9,0,0,0.0
2023-05-31,Rotterdam,15.3,0.0,21.6,0,0,0.0
2023-06-01,Rotterdam,12.7,0.0,22.4,0,0,0.0
2023-06-02,Rotterdam,13.5,0.3,19.2,0,0,0.0
2023-06-03,Rotterdam,16.0,0.0,19.4,0,0,0.0
2023-06-04,Rotterdam,15.7,0.0,20.7,0,0,0.0
2023-06-05,Rotterdam,14.3,0.0,20.8,0,0,0.0
2023-06-06,Rotterdam,15.2,0.0,18.7,0,0,0.0
2023-06-07,Rotterdam,16.1,0.0,18.4,0,0,0.0
2023-06-08,Rotterdam,17.0,0.0,22.0,0,0,0.0
2023-06-09,Rotterdam,20.6,0.0,19.1,0,0,0.0
2023-06-10,Rotterdam,23.4,0.0,20.0,0,0,0.0
2023-06-11,Rotterdam,24.3,0.0,18.2,0,0,0.0
2023-06-12,Rotterdam,24.2,0.0,19.7,0,0,0.0
2023-06-13,Rotterdam,22.4,0.0,23.2,0,0,0.0
2023-06-14,Rotterdam,21.0,0.0,19.8,0,0,0.0
2023-06-15,Rotterdam,20.3,0.0,20.1,0,0,0.0
2023-06-16,Rotterdam,19.7,0.0,19.1,0,0,0.0
2023-06-17,Rotterdam,19.8,0.0,12.0,0,0,0.0
2023-06-18,Rotterdam,20.4,2.1,21.1,0,0,0.0
2023-06-19,Rotterdam,20.5,0.1,26.2,0,0,0.0
2023-06-20,Rotterdam,22.0,2.0,18.4,0,0,0.0
2023-06-21,Rotterdam,19.8,0.0,16.9,0,0,0.0
2023-06-22,Rotterdam,18.7,7.9,17.4,0,0,0.0
2023-06-23,Rotterdam,20.0,0.0,15.0,0,0,0.0
2023-06-24,Rotterdam,20.1,0.0,11.5,0,0,0.0
2023-06-25,Rotterdam,23.7,0.0,17.3,0,0,0.0
2023-06-26,Rotterdam,19.8,0.0,22.0,0,0,0.0
2023-06-27,Rotterdam,18.2,0.2,18.0,0,0,0.0
2023-06-28,Rotterdam,18.9,2.0,18.3,0,0,0.0
2023-06-29,Rotterdam,18.7,1.3,23.3,0,0,0.0
2023-06-30,Rotterdam,17.3,0.8,26.1,0,0,0.0
2023-07-01,Rotterdam,18.1,3.5,25.5,0,0,0.0
2023-07-02,Rotterdam,17.4,0.5,31.9,0,0,0.0
2023-07-03,Rotterdam,16.7,3.1,34.1,0,0,0.0
2023-07-04,Rotterdam,16.7,3.1,24.3,0,0,0.0
2023-07-05,Rotterdam,15.4,13.8,42.9,1,0,0.7
2023-07-06,Rotterdam,17.0,0.8,20.1,0,0,0.0
2023-07-07,Rotterdam,20.8,0.0,15.3,0,0,0.0
2023-07-08,Rotterdam,23.9,0.0,15.8,0,0,0.0
2023-07-09,Rotterdam,21.4,12.7,21.7,0,0,0.0
2023-07-10,Rotterdam,19.9,0.3,18.6,0,0,0.0
2023-07-11,Rotterdam,20.9,0.1,22.7,0,0,0.0
2023-07-12,Rotterdam,18.2,3.5,25.5,0,0,0.0
2023-07-13,Rotterdam,17.8,3.1,23.1,0,0,0.0
2023-07-14,Rotterdam,19.1,0.0,20.6,0,0,0.0
2023-07-15,Rotterdam,21.4,1.9,26.7,0,0,0.0
2023-07-16,Rotterdam,18.8,1.4,37.4,0,0,0.0
2023-07-17,Rotterdam,17.4,3.9,27.7,0,0,0.0
2023-07-18,Rotterdam,18.3,0.4,15.0,0,0,0.0
2023-07-19,Rotterdam,17.4,8.5,19.6,0,0,0.0
2023-07-20,Rotterdam,16.8,0.6,11.8,0,0,0.0
2023-07-21,Rotterdam,16.2,2.4,23.2,0,0,0.0
2023-07-22,Rotterdam,16.2,5.1,26.1,0,0,0.0
2023-07-23,Rotterdam,18.2,2.0,36.1,0,0,0.0
2023-07-24,Rotterdam,17.5,4.0,22.6,0,0,0.0
2023-07-25,Rotterdam,15.4,1.6,20.0,0,0,0.0
2023-07-26,Rotterdam,16.1,1.7,21.0,0,0,0.0
2023-07-27,Rotterdam,17.2,20.0,26.6,0,0,0.0
2023-07-28,Rotterdam,19.6,2.8,19.8,0,0,0.0
2023-07-29,Rotterdam,18.5,7.6,25.8,0,0,0.0
2023-07-30,Rotterdam,17.4,11.1,34.2,0,0,0.0
2023-07-31,Rotterdam,17.6,19.9,34.6,0,0,0.0
2023-08-01,Rotterdam,17.1,4.1,29.4,0,0,0.0
2023-08-02,Rotterdam,17.4,10.9,37.2,0,0,0.0
2023-08-03,Rotterdam,16.8,12.1,28.2,0,0,0.0
2023-08-04,Rotterdam,16.5,1.4,19.2,0,0,0.0
2023-08-05,Rotterdam,15.2,4.5,25.4,0,0,0.0
2023-08-06,Rotterdam,15.2,19.7,34.9,0,0,0.0
2023-08-07,Rotterdam,15.7,0.5,29.2,0,0,0.0
2023-08-08,Rotterdam,16.1,6.1,27.2,0,0,0.0
2023-08-09,Rotterdam,16.2,1.7,18.9,0,0,0.0
2023-08-10,Rotterdam,18.4,0.0,11.3,0,0,0.0
2023-08-11,Rotterdam,19.8,0.0,17.9,0,0,0.0
2023-08-12,Rotterdam,19.5,1.8,24.0,0,0,0.0
2023-08-13,Rotterdam,18.4,1.9,20.7,0,0,0.0
2023-08-14,Rotterdam,19.7,0.0,17.4,0,0,0.0
2023-08-15,Rotterdam,18.9,0.1,18.5,0,0,0.0
2023-08-16,Rotterdam,18.1,0.0,19.9,0,0,0.0
2023-08-17,Rotterdam,18.7,0.1,19.2,0,0,0.0
2023-08-18,Rotterdam,20.6,0.2,15.3,0,0,0.0
2023-08-19,Rotterdam,21.7,0.8,24.2,0,0,0.0
2023-08-20,Rotterdam,19.6,0.0,12.0,0,0,0.0
2023-08-21,Rotterdam,19.7,0.0,12.3,0,0,0.0
2023-08-22,Rotterdam,18.7,1.4,16.8,0,0,0.0
2023-08-23,Rotterdam,19.3,0.0,12.7,0,0,0.0
2023-08-24,Rotterdam,20.0,4.9,15.3,0,0,0.0
2023-08-25,Rotterdam,19.3,13.3,16.5,0,0,0.0
2023-08-26,Rotterdam,16.1,7.7,26.6,0,0,0.0
2023-08-27,Rotterdam,15.2,4.0,23.3,0,0,0.0
2023-08-28,Rotterdam,16.0,1.4,14.4,0,0,0.0
2023-08-29,Rotterdam,15.5,0.5,16.6,0,0,0.0
2023-08-30,Rotterdam,14.7,5.6,22.1,0,0,0.0
2023-08-31,Rotterdam,15.5,0.8,17.2,0,0,0.0
2023-09-01,Rotterdam,16.2,18.0,10.2,0,0,0.0
2023-09-02,Rotterdam,18.0,0.9,11.2,0,0,0.0
2023-09-03,Rotterdam,17.6,0.0,9.8,0,0,0.0
2023-09-04,Rotterdam,18.5,0.0,14.8,0,0,0.0
2023-09-05,Rotterdam,21.1,0.0,12.2,0,0,0.0
2023-09-06,Rotterdam,22.2,0.0,10.1,0,0,0.0
2023-09-07,Rotterdam,21.9,0.0,16.5,0,0,0.0
2023-09-08,Rotterdam,21.6,0.0,9.5,0,0,0.0
2023-09-09,Rotterdam,21.4,0.0,8.7,0,0,0.0
2023-09-10,Rotterdam,24.2,0.0,10.3,0,0,0.0
2023-09-11,Rotterdam,22.0,0.0,14.0,0,0,0.0
2023-09-12,Rotterdam,19.6,2.8,11.6,0,0,0.0
2023-09-13,Rotterdam,17.6,0.4,28.2,0,0,0.0
2023-09-14,Rotterdam,15.9,0.0,10.2,0,0,0.0
2023-09-15,Rotterdam,16.8,0.0,11.2,0,0,0.0
2023-09-16,Rotterdam,18.7,0.9,14.8,0,0,0.0
2023-09-17,Rotterdam,18.4,14.9,15.6,0,0,0.0
2023-09-18,Rotterdam,18.9,10.3,31.4,0,0,0.0
2023-09-19,Rotterdam,16.8,1.2,41.3,1,0,0.7
2023-09-20,Rotterdam,18.8,0.1,36.0,0,0,0.0
2023-09-21,Rotterdam,17.0,19.0,28.8,0,0,0.0
2023-09-22,Rotterdam,13.3,5.7,24.0,0,0,0.0
2023-09-23,Rotterdam,13.6,3.4,20.5,0,0,0.0
2023-09-24,Rotterdam,14.5,0.0,20.9,0,0,0.0
2023-09-25,Rotterdam,16.3,0.0,20.2,0,0,0.0
2023-09-26,Rotterdam,17.1,0.0,14.5,0,0,0.0
2023-09-27,Rotterdam,17.9,0.0,20.3,0,0,0.0
2023-09-28,Rotterdam,18.0,0.2,23.6,0,0,0.0
2023-09-29,Rotterdam,17.4,0.8,25.8,0,0,0.0
2023-09-30,Rotterdam,15.3,0.2,15.5,0,0,0.0
2023-10-01,Rotterdam,17.3,0.0,16.8,0,0,0.0
2023-10-02,Rotterdam,18.8,0.0,18.1,0,0,0.0
2023-10-03,Rotterdam,17.1,1.5,34.3,0,0,0.0
2023-10-04,Rotterdam,15.4,0.4,24.1,0,0,0.0
2023-10-05,Rotterdam,15.6,0.7,19.7,0,0,0.0
2023-10-06,Rotterdam,16.0,0.0,28.9,0,0,0.0
2023-10-07,Rotterdam,18.0,0.0,29.2,0,0,0.0
2023-10-08,Rotterdam,17.4,0.0,15.8,0,0,0.0
2023-10-09,Rotterdam,17.2,1.3,17.5,0,0,0.0
2023-10-10,Rotterdam,16.9,0.0,23.4,0,0,0.0
2023-10-11,Rotterdam,18.0,0.3,31.1,0,0,0.0
2023-10-12,Rotterdam,16.7,18.1,22.9,0,0,0.0
2023-10-13,Rotterdam,18.2,17.8,33.4,0,0,0.0
2023-10-14,Rotterdam,12.5,6.3,25.7,0,0,0.0
2023-10-15,Rotterdam,9.3,4.2,21.6,0,0,0.0
2023-10-16,Rotterdam,9.8,0.0,10.4,0,0,0.0
2023-10-17,Rotterdam,9.4,0.0,21.2,0,0,0.0
2023-10-18,Rotterdam,10.1,5.8,25.6,0,0,0.0
2023-10-19,Rotterdam,15.3,3.0,24.0,0,0,0.0
2023-10-20,Rotterdam,13.3,19.4,23.8,0,0,0.0
2023-10-21,Rotterdam,13.2,4.5,31.7,0,0,0.0
2023-10-22,Rotterdam,12.3,3.7,29.2,0,0,0.0
2023-10-23,Rotterdam,10.7,3.0,18.9,0,0,0.0
2023-10-24,Rotterdam,11.5,8.9,24.2,0,0,0.0
2023-10-25,Rotterdam,10.0,7.9,16.7,0,0,0.0
2023-10-26,Rotterdam,9.1,0.6,15.9,0,0,0.0
2023-10-27,Rotterdam,10.7,10.4,15.5,0,0,0.0
2023-10-28,Rotterdam,11.2,5.8,28.9,0,0,0.0
2023-10-29,Rotterdam,12.7,16.6,35.3,0,0,0.0
2023-10-30,Rotterdam,11.3,5.7,24.7,0,0,0.0
2023-10-31,Rotterdam,10.9,8.9,18.5,0,0,0.0
2023-11-01,Rotterdam,11.8,5.5,30.7,0,0,0.0
2023-11-02,Rotterdam,10.7,9.9,50.4,1,0,0.7
2023-11-03,Rotterdam,9.7,25.1,38.2,0,0,0.0
2023-11-04,Rotterdam,8.9,4.5,29.7,0,0,0.0
2023-11-05,Rotterdam,10.1,5.3,33.1,0,0,0.0
2023-11-06,Rotterdam,9.7,1.6,29.5,0,0,0.0
2023-11-07,Rotterdam,9.4,1.3,26.5,0,0,0.0
2023-11-08,Rotterdam,9.3,13.7,32.5,0,0,0.0
2023-11-09,Rotterdam,9.6,9.7,28.2,0,0,0.0
2023-11-10,Rotterdam,7.8,4.5,25.4,0,0,0.0
2023-11-11,Rotterdam,7.7,1.9,18.1,0,0,0.0
2023-11-12,Rotterdam,6.6,0.0,12.1,0,0,0.0
2023-11-13,Rotterdam,10.2,7.4,37.8,0,0,0.0
2023-11-14,Rotterdam,11.6,7.3,38.1,0,0,0.0
2023-11-15,Rotterdam,10.4,3.9,26.4,0,0,0.0
2023-11-16,Rotterdam,8.0,2.7,21.8,0,0,0.0
2023-11-17,Rotterdam,6.2,0.6,10.7,0,0,0.0
2023-11-18,Rotterdam,8.3,10.3,28.1,0,0,0.0
2023-11-19,Rotterdam,12.5,4.0,32.7,0,0,0.0
