date,calls_container,calls_dry_bulk,calls_general_cargo,calls_roro,calls_tanker,7-day_moving_average,prior_year_7-day_moving_average,incoming_dwt_container,incoming_dwt_dry_bulk,incoming_dwt_general_cargo,incoming_dwt_roro,incoming_dwt_tanker,outgoing_dwt_container,outgoing_dwt_dry_bulk,outgoing_dwt_general_cargo,outgoing_dwt_roro,outgoing_dwt_tanker,port,total_calls,total_incoming_dwt,total_outgoing_dwt,container_ratio,net_dwt_flow,congestion_score,queue_buildup_7d,ma_7day,prior_year_ma,yoy_pct_change,anomaly_flag,temperature_mean,precipitation_sum,wind_speed_max,storm_alert,heavy_rain_alert,weather_risk_score,disruption_count,disruption_flag,state,state_numeric
2019-01-21,9,4,12,3,31,67.42857142857143,0.0,197264,42540,15537,0,114124,179568,6788,3233,4011,62769,Antwerp,59,369465,256369,0.15,113096,1.441139758942154,108608.0,67.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-01-22,13,1,13,3,46,71.57142857142857,0.0,237480,94060,14552,4688,52917,285656,0,6055,0,108331,Antwerp,76,403697,400042,0.16883116883116883,3655,1.009134018093055,94173.0,71.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-01-23,17,0,9,4,50,71.42857142857143,0.0,185571,0,4006,4929,262395,135180,0,23059,2986,116924,Antwerp,80,456901,278149,0.20987654320987653,178752,1.6426424591047997,387952.0,71.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S2,2
2019-01-24,16,1,9,3,39,72.71428571428571,0.0,50817,0,3825,716,106974,348197,0,9805,3544,64420,Antwerp,68,162332,425966,0.2318840579710145,-263634,0.38109055396310043,93749.0,72.71428571428571,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-01-25,12,2,4,4,40,69.14285714285714,0.0,256127,42819,2698,1260,38586,148146,0,1681,8916,90999,Antwerp,62,341490,249742,0.19047619047619047,91748,1.3673656518901431,226380.0,69.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-01-26,7,1,14,2,49,69.28571428571429,0.0,15965,0,10503,916,271980,176985,31130,6782,5014,202651,Antwerp,73,299364,422562,0.0945945945945946,-123198,0.7084482077228721,75802.0,69.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-01-27,12,3,9,3,20,66.42857142857143,0.0,308354,55115,11102,509,56974,107592,7824,22735,2171,40457,Antwerp,47,432054,180779,0.25,251275,2.389943577829406,251694.0,66.42857142857143,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-01-28,7,1,7,3,36,65.71428571428571,0.0,37651,0,6589,716,70566,319888,0,4083,7763,34303,Antwerp,54,115522,366037,0.12727272727272726,-250515,0.3156011124528054,-111917.0,65.71428571428571,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S4,4
2019-01-29,16,1,6,6,42,65.0,0.0,266981,0,7435,2880,187463,377217,0,712,7326,109567,Antwerp,71,464759,494822,0.2222222222222222,-30063,0.9392429212061687,-145635.0,65.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-01-30,16,1,12,3,49,65.14285714285714,0.0,198485,0,13368,358,117612,344392,0,19401,1772,49602,Antwerp,81,329823,415167,0.1951219512195122,-85344,0.7944326152304609,-409731.0,65.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
