"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-03-17 00:00:00",244208,108400,20399,4791,169409,804287.2857142857,
"2019-03-18 00:00:00",105618,13499,20331,4770,639808,779233.7142857143,
"2019-03-19 00:00:00",239076,204111,22451,1648,552788,828538,
"2019-03-20 00:00:00",210952,308091,5689,3900,310601,866321.4285714285,
"2019-03-21 00:00:00",381950,77326,3639,4102,699097,859627.5714285715,
"2019-03-22 00:00:00",103712,257776,12640,5515,406759,809032.8571428572,
"2019-03-23 00:00:00",107083,32406,8909,386,458367,821460.5714285715,
"2019-03-24 00:00:00",68341,0,14638,193,892737,882703.1428571428,
"2019-03-25 00:00:00",123897,107399,11575,8157,311545,851067,
"2019-03-26 00:00:00",292595,330420,13901,3350,338481,845163.1428571428,
"2019-03-27 00:00:00",287434,90361,27007,3788,505936,855919.5714285715,
"2019-03-28 00:00:00",138986,422109,3737,3254,253926,806762,
"2019-03-29 00:00:00",176745,196377,17932,4529,551642,829736.7142857143,
"2019-03-30 00:00:00",152161,218289,4073,2019,323341,842984.1428571428,
"2019-03-31 00:00:00",89947,133072,13059,0,406081,795305.7142857143,
"2019-04-01 00:00:00",72171,92661,14785,1511,603339,827004.8571428572,
"2019-04-02 00:00:00",381635,117583,14796,193,501734,832318,
"2019-04-03 00:00:00",190884,121760,16478,386,530348,824507.8571428572,
"2019-04-04 00:00:00",246207,72775,9414,873,375288,807728.5714285715,
"2019-04-05 00:00:00",163443,229356,6735,193,313670,774324.5714285715,
"2019-04-06 00:00:00",87112,169609,4873,386,395323,768241.8571428572,
"2019-04-07 00:00:00",101433,150187,30914,4663,173433,742309.1428571428,
"2019-04-08 00:00:00",149160,127633,15193,557,286128,712909.5714285715,
"2019-04-09 00:00:00",267150,78777,11465,0,501271,690441.5714285715,
"2019-04-10 00:00:00",112248,0,4154,386,393715,640533.8571428572,
"2019-04-11 00:00:00",542633,110922,6604,193,130000,652790.4285714285,
"2019-04-12 00:00:00",81711,144511,7682,2862,550402,663329.1428571428,
"2019-04-13 00:00:00",111057,247969,18259,598,305777,667094.2857142857,
"2019-04-14 00:00:00",106447,346742,25788,2188,725359,773650.8571428572,
"2019-04-15 00:00:00",186411,72804,7419,811,46313,735806.1428571428,
"2019-04-16 00:00:00",168980,69529,16396,19,319160,695151.8571428572,
"2019-04-17 00:00:00",391022,31899,7124,193,544691,761498.4285714285,
"2019-04-18 00:00:00",311851,195801,6500,193,436025,784357.8571428572,
"2019-04-19 00:00:00",96670,33303,4676,386,533200,767367.4285714285,
"2019-04-20 00:00:00",104464,215072,2171,2422,650284,808903.5714285715,
"2019-04-21 00:00:00",116581,285071,13181,402,467613,762664.1428571428,
"2019-04-22 00:00:00",112708,186434,6009,700,439446,824312.8571428572,
"2019-04-23 00:00:00",261261,137403,18832,193,236240,835719.2857142857,
"2019-04-24 00:00:00",162513,72303,5994,0,463323,797034.2857142857,
"2019-04-25 00:00:00",236321,120779,6796,3808,467422,780571.1428571428,
"2019-04-26 00:00:00",105145,159176,7784,386,441526,787111.5714285715,
"2019-04-27 00:00:00",106652,0,4417,639,489898,733853.2857142857,
"2019-04-28 00:00:00",207025,227630,14420,0,304411,715372.8571428572,
"2019-04-29 00:00:00",178142,55114,16513,557,97888,658646.4285714285,
"2019-04-30 00:00:00",17951,31855,5492,193,14133,575174.1428571428,
"2019-05-01 00:00:00",418057,119774,25225,2160,561679,635568.5714285715,
"2019-05-02 00:00:00",216531,121330,11225,1527,349368,616262,
